participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f89b2165e742d0a108fa294, c24190d64df9b634aa98becf157e2f4f, Chrome, 89.0.4389.105, Android, 2021-03-24T10:58:34+0100, 673
