participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f4bec61a023e17daf234f7b, fc08155014cb2e907094ab92465f301d, Safari, 14.0.3, iOS, 2021-03-24T11:03:50+0100, 702
