participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
600c2f9b6ae6fc32279b6223, 2813a8b5afcd0ba00723868aca614c82, 84, T3-S3-D3, 5, 2021-03-24T11:10:10+0100, confidence_survey_3
