participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
604f7d68e55b6c1f282d9359, 1ff9d0e8f91f7779222aed700420c742, 46, 1, 0, 1, 2021-03-24T10:50:34+0100, pre_questionnaire
