participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
5fcfba90c8ec13123bfa1b31, 3174e65a5e15e32f2b41da62b0778a2d, 60, T2-S1-D2, 4, 2021-03-24T10:55:53+0100, confidence_survey_2
