participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
5ee9fda0e490e30248fae454, d9d97c7035df747fae65f3b38b4f0a25, 59, T2-S1-D2, 4, 2021-03-24T10:56:33+0100, confidence_survey_2
