participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
5cad90fbf7db340018cadf4d, 397ac43524826da78c2462e88b2bc8f6, 24, T1-S1-D2, 5, 2021-03-24T10:50:07+0100, confidence_survey_2
