participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
60188bd6df239a1617cce54f, 3d8e05d9c3d5ef7519e5007a3ceb2ff4, 63, 1, 0, 3, 2021-03-24T10:52:20+0100, pre_questionnaire
