participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5ff8ceb2b5a05a1692880041, f7fe34d9555af254c11c00955f608e7a, 20, square, tall, 0, 1, 0, 1, T1, sleep, 2021-03-24T10:58:37+0100, post_questionnaire
