participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5f5a61631c93d2104246c959, 9dfae7acf801719b570449e08843b578, 45, T2-S3-D3, 4, 2021-03-24T10:50:30+0100, confidence_survey_3
