participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
59679c319febf80001d53655, 67260740bf40c7c7db59c55934fd3345, 70, 1, 0, 3, 2021-03-24T10:43:07+0100, pre_questionnaire
