participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5fa54ed605295a24306688c2, 50d3dfe2e8094ab95dc34daf1bdf0eac, Safari, 12.1.2, iOS, 2021-03-24T11:01:30+0100, 856
