participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
602a8a02aa844c09dcb58723, e058ebef84118dc9140486a9a30876c3, Safari, 14.0.3, iOS, 2021-03-24T11:05:48+0100, 963
