participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5ee9fda0e490e30248fae454, d9d97c7035df747fae65f3b38b4f0a25, 59, tall, tall, 1, 0, 0, 1, T2, sleep, 2021-03-24T10:58:44+0100, post_questionnaire
