participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
60490371c92d39731b0f6387, c1d3a84e27cfc0bfb0aac1c2e72371c7, 99, T3-S3-D2, 4, 2021-03-24T11:01:39+0100, confidence_survey_2
