participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
6004b360e01afe6599cde022, 17bcf20389c13d24df058543175e637e, Safari, 14.0.3, iOS, 2021-03-24T11:12:27+0100, 1401
