participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
602628fe49a39b2569dfdf0b, 4f4879c2b4128bd8b4f07debdb40ebde, 104, T3-S2-D1, 4, 2021-03-24T10:56:24+0100, confidence_survey_1
