participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f8568d460bd670009af15a2, 360ba254b8c9719e59ddc6e6060fa339, Chrome, 87.0.4280.77, iOS, 2021-03-24T10:58:08+0100, 647
