participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
5a533f6de0cf3d000125fbec, 98ab6cf4a520140422dcc7639e5897fe, 77, 0, 1, 3, 2021-03-24T10:51:06+0100, pre_questionnaire
