participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5fc0e262621804016cbaddf1, 2b5ca7ef9d1b3806b16e596eb9daa476, 6, square, wide, 1, 1, 1, 0, T1, sleep, 2021-03-24T10:55:48+0100, post_questionnaire
