participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
602628fe49a39b2569dfdf0b, 4f4879c2b4128bd8b4f07debdb40ebde, 104, T3-S1-D3, 4, 2021-03-24T11:00:23+0100, confidence_survey_3
