"","participant_id","system_generated_id","experiment_sequence","experiment_order","is_main_trial","task","visualization_size","trial_order","image_file_order","answering_time","answer","image_file_name","timestamp","page_name","answer_numeric"
"312","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",16,31,1896.39999997," correct"," T2S3D1-13-s3_31_t1rt2lt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"322","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",17,35,1057.5," correct"," T2S3D1-14-s3_35_t1lt2lt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"332","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",18,11,877.500000002," correct"," T2S3D1-15-s3_11_t1rt2rt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"342","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",19,27,2477.50000004," correct"," T2S3D1-16-s3_27_t1lt2lt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"352","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",20,15,1025.09999997," correct"," T2S3D1-17-s3_15_t1lt2rt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"362","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",21,38,3156.69999999," correct"," T2S3D1-18-s3_38_t1lt2lt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"372","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",22,33,1173.79999999," correct"," T2S3D1-19-s3_33_t1rt2lt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"382","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",23,302,1100.4," correct"," T2S3D1-attn-s3_302_t2l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"392","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",24,13,1402.30000002," correct"," T2S3D1-20-s3_13_t1rt2rt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"402","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",25,7,1326.60000003," correct"," T2S3D1-21-s3_7_t1lt2rt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
