participant, timestamp, chart, elements, trial, sequence, file, time, feedback
DEBUG, 2020-11-28T06:51:25+0100, P-, t2, 9, 112, P-T2S1-8-s1_112_t1rt2lt3r, 702.36000000295, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 1, 32, P-T2S3-0-s3_32_t1rt2lt3r, 2011.0549999999, correct
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 2, 20, P-T2S3-1-s3_20_t1rt2lt3l, 3178.5649999997, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 3, 12, P-T2S3-2-s3_12_t1rt2rt3r, 854.83000000022, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 4, 8, P-T2S3-3-s3_8_t1lt2rt3l, 704.04999999982, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 5, 0, P-T2S3-4-s3_0_t1rt2rt3l, 3120.4950000001, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 6, 28, P-T2S3-5-s3_28_t1lt2lt3l, 903.13500000002, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 7, 36, P-T2S3-6-s3_36_t1lt2lt3r, 824.14000000017, correct
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 8, 24, P-T2S3-7-s3_24_t1rt2lt3l, 808.54499999987, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 9, 4, P-T2S3-8-s3_4_t1rt2rt3l, 759.80500000014, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 10, 16, P-T2S3-9-s3_16_t1lt2rt3r, 809.06499999992, correct
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 11, 32, P-T2S3-10-s3_32_t1rt2lt3r, 911.52499999998, correct
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 12, 12, P-T2S3-11-s3_12_t1rt2rt3r, 895.2449999997, correct
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 13, 24, P-T2S3-12-s3_24_t1rt2lt3l, 879.66000000006, correct
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 14, 8, P-T2S3-13-s3_8_t1lt2rt3l, 17049.21, error
DEBUG, 2020-11-29T12:27:27+0100, P-, t2, 15, 36, P-T2S3-14-s3_36_t1lt2lt3r, 3270.2300000001, error
DEBUG, 2020-11-30T13:46:24+0100, T1, t1, 1, 0, T1S3_0_s3_94_t1rt2rt3r, 4005.7400000005, error
DEBUG, 2020-11-30T13:46:24+0100, T1, t1, 2, 1, T1S3_1_s3_95_t1lt2rt3r, 1952.5250000006, error
DEBUG, 2020-11-30T15:07:55+0100, P-, t1, 1, 8, P-T1S1-0-s1_8_t1lt2rt3l, 2832.7850000005, correct
DEBUG, 2020-11-30T15:07:55+0100, P-, t1, 2, 24, P-T1S1-1-s1_24_t1rt2lt3l, 1806.2150000005, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 1, 0, T1S1_0_s1_35_t1lt2lt3r, 3922.8349999976, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 2, 1, T1S1_1_s1_23_t1rt2lt3l, 3311.4750000022, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 3, 2, T1S1_2_s1_21_t1rt2lt3l, 1383.3849999974, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 4, 3, T1S1_3_s1_34_t1rt2lt3r, 1047.7250000004, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 5, 4, T1S1_4_s1_7_t1lt2rt3l, 1376.3400000025, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 6, 5, T1S1_5_s1_6_t1lt2rt3l, 1087.7650000002, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 7, 6, T1S1_6_s1_22_t1rt2lt3l, 593.11499999967, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 8, 7, T1S1_7_s1_25_t1lt2lt3l, 687.06499999826, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 9, 8, T1S1_8_s1_38_t1lt2lt3r, 583.84999999907, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 10, 9, T1S1_9_s1_15_t1lt2rt3r, 487.90000000008, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 11, 10, T1S1_10_s1_17_t1lt2rt3r, 424.460000002, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 12, 11, T1S1_11_s1_1_t1rt2rt3l, 665.33499999787, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 13, 12, T1S1_12_s1_39_t1lt2lt3r, 462.56999999969, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 14, 13, T1S1_13_s1_33_t1rt2lt3r, 463.58000000328, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 15, 14, T1S1_14_s1_2_t1rt2rt3l, 383.96999999895, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 16, 15, T1S1_15_s1_10_t1rt2rt3r, 448.03499999762, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 17, 16, T1S1_16_s1_27_t1lt2lt3l, 383.96000000284, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 18, 17, T1S1_17_s1_31_t1rt2lt3r, 409.14499999781, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 19, 18, T1S1_18_s1_9_t1lt2rt3l, 342.8700000004, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 20, 19, T1S1_19_s1_18_t1lt2rt3r, 408.5699999996, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 21, 20, T1S1_20_s1_19_t1lt2rt3r, 359.83000000124, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 22, 21, T1S1_21_s1_13_t1rt2rt3r, 511.73500000004, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 23, 22, T1S1_22_s1_29_t1lt2lt3l, 496.74999999843, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 24, 23, T1S1_23_s1_11_t1rt2rt3r, 591.34000000267, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 25, 24, T1S1_24_s1_37_t1lt2lt3r, 527.76499999891, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 26, 25, T1S1_25_s1_5_t1lt2rt3l, 448.55000000098, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 27, 26, T1S1_26_s1_30_t1rt2lt3r, 423.94000000058, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 28, 27, T1S1_27_s1_14_t1rt2rt3r, 368.78499999875, correct
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 29, 28, T1S1_28_s1_3_t1rt2rt3l, 319.84499999817, error
DEBUG, 2020-11-30T15:46:53+0100, T1, t1, 30, 29, T1S1_29_s1_26_t1lt2lt3l, 423.04000000149, error
DEBUG, 2020-11-30T15:46:56+0100, P-, t1, 1, 16, P-T1S2-0-s2_16_t1lt2rt3r, 4642.6900000006, correct
DEBUG, 2020-11-30T16:51:22+0100, P-, t3, 1, 40, P-T3S3-0-s3_40_t1rt2rt3l, 20384.754999999, correct
DEBUG, 2020-11-30T16:51:22+0100, P-, t2, 2, 44, P-T3S3-1-s3_44_t1rt2rt3l, 6861.8949999982, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 1, 12, P-T2S3-0-s3_12_t1rt2rt3r, 3697.2700000006, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 2, 8, P-T2S3-1-s3_8_t1lt2rt3l, 2139.6499999973, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 3, 20, P-T2S3-2-s3_20_t1rt2lt3l, 984.15999999997, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 4, 0, P-T2S3-3-s3_0_t1rt2rt3l, 744.65000000055, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 5, 28, P-T2S3-4-s3_28_t1lt2lt3l, 695.87500000125, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 6, 4, P-T2S3-5-s3_4_t1rt2rt3l, 816.139999999, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 7, 36, P-T2S3-6-s3_36_t1lt2lt3r, 783.78499999963, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 8, 24, P-T2S3-7-s3_24_t1rt2lt3l, 657.06499999942, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 9, 16, P-T2S3-8-s3_16_t1lt2rt3r, 685.94500000108, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 10, 32, P-T2S3-9-s3_32_t1rt2lt3r, 720.87000000101, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 11, 12, P-T2S3-10-s3_12_t1rt2rt3r, 695.62999999835, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 12, 20, P-T2S3-11-s3_20_t1rt2lt3l, 751.98000000091, error
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 13, 24, P-T2S3-12-s3_24_t1rt2lt3l, 816.01500000033, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 14, 0, P-T2S3-13-s3_0_t1rt2rt3l, 745.41999999929, correct
DEBUG, 2020-11-30T18:58:27+0100, P-, t2, 15, 36, P-T2S3-14-s3_36_t1lt2lt3r, 727.26999999941, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 1, 0, T2S3_0_s3_19_t1lt2rt3r, 8991.1649999995, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 2, 1, T2S3_1_s3_21_t1rt2lt3l, 792.86500000308, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 3, 2, T2S3_2_s3_9_t1lt2rt3l, 759.17499999923, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 4, 3, T2S3_3_s3_37_t1lt2lt3r, 768.00499999808, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 5, 4, T2S3_4_s3_11_t1rt2rt3r, 832.0100000019, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 6, 5, T2S3_5_s3_31_t1rt2lt3r, 735.78999999881, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 7, 6, T2S3_6_s3_38_t1lt2lt3r, 695.86999999956, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 8, 7, T2S3_7_s3_1_t1rt2rt3l, 792.85000000164, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 9, 8, T2S3_8_s3_14_t1rt2rt3r, 928.62999999852, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 10, 9, T2S3_9_s3_13_t1rt2rt3r, 462.35000000161, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 11, 10, T2S3_10_s3_27_t1lt2lt3l, 1232.3099999994, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 12, 11, T2S3_11_s3_18_t1lt2rt3r, 608.84000000078, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 13, 12, T2S3_12_s3_10_t1rt2rt3r, 440.02999999793, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 14, 13, T2S3_13_s3_35_t1lt2lt3r, 440.43500000043, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 15, 14, T2S3_14_s3_26_t1lt2lt3l, 359.05500000081, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 16, 15, T2S3_15_s3_15_t1lt2rt3r, 376.5800000001, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 17, 16, T2S3_16_s3_22_t1rt2lt3l, 383.60499999908, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 18, 17, T2S3_17_s3_23_t1rt2lt3l, 407.31500000038, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 19, 18, T2S3_18_s3_6_t1lt2rt3l, 513.29500000065, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 20, 19, T2S3_19_s3_25_t1lt2lt3l, 439.0800000001, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 21, 20, T2S3_20_s3_33_t1rt2lt3r, 447.80499999979, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 22, 21, T2S3_21_s3_3_t1rt2rt3l, 449.50999999855, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 23, 22, T2S3_22_s3_39_t1lt2lt3r, 416.18000000017, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 24, 23, T2S3_23_s3_2_t1rt2rt3l, 423.09999999998, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 25, 24, T2S3_24_s3_29_t1lt2lt3l, 439.9450000019, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 26, 25, T2S3_25_s3_30_t1rt2lt3r, 504.06999999905, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 27, 26, T2S3_26_s3_34_t1rt2lt3r, 551.02999999872, error
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 28, 27, T2S3_27_s3_7_t1lt2rt3l, 482.25500000262, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 29, 28, T2S3_28_s3_5_t1lt2rt3l, 510.67999999941, correct
DEBUG, 2020-11-30T18:58:54+0100, T2, t1, 30, 29, T2S3_29_s3_17_t1lt2rt3r, 520.37500000006, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 1, 32, P-T2S1-0-s1_32_t1rt2lt3r, 6110.5700000007, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 2, 0, P-T2S1-1-s1_0_t1rt2rt3l, 1601.2149999988, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 3, 24, P-T2S1-2-s1_24_t1rt2lt3l, 2000.1149999989, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 4, 28, P-T2S1-3-s1_28_t1lt2lt3l, 1504.2150000008, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 5, 16, P-T2S1-4-s1_16_t1lt2rt3r, 1423.0299999981, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 6, 8, P-T2S1-5-s1_8_t1lt2rt3l, 696.18000000264, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 7, 36, P-T2S1-6-s1_36_t1lt2lt3r, 680.554999999, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 8, 20, P-T2S1-7-s1_20_t1rt2lt3l, 686.35500000164, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 9, 4, P-T2S1-8-s1_4_t1rt2rt3l, 689.32999999743, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 10, 12, P-T2S1-9-s1_12_t1rt2rt3r, 704.06999999977, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 11, 32, P-T2S1-10-s1_32_t1rt2lt3r, 711.53000000049, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 12, 24, P-T2S1-11-s1_24_t1rt2lt3l, 704.09500000096, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 13, 20, P-T2S1-12-s1_20_t1rt2lt3l, 736.35500000091, correct
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 14, 28, P-T2S1-13-s1_28_t1lt2lt3l, 952.52999999866, error
DEBUG, 2020-11-30T18:59:40+0100, P-, t2, 15, 36, P-T2S1-14-s1_36_t1lt2lt3r, 3847.6650000011, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 1, 0, T2S1_0_s1_5_t1lt2rt3l, 28222.924999998, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 2, 1, T2S1_1_s1_35_t1lt2lt3r, 464.12000000055, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 3, 2, T2S1_2_s1_2_t1rt2rt3l, 512.53999999972, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 4, 3, T2S1_3_s1_1_t1rt2rt3l, 503.48500000109, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 5, 4, T2S1_4_s1_14_t1rt2rt3r, 472.29499999958, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 6, 5, T2S1_5_s1_30_t1rt2lt3r, 456.39500000107, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 7, 6, T2S1_6_s1_23_t1rt2lt3l, 439.2399999997, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 8, 7, T2S1_7_s1_21_t1rt2lt3l, 607.86499999813, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 9, 8, T2S1_8_s1_37_t1lt2lt3r, 433.05999999939, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 10, 9, T2S1_9_s1_17_t1lt2rt3r, 472.13499999998, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 11, 10, T2S1_10_s1_6_t1lt2rt3l, 470.67500000048, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 12, 11, T2S1_11_s1_25_t1lt2lt3l, 440.49500000256, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 13, 12, T2S1_12_s1_3_t1rt2rt3l, 448.6399999987, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 14, 13, T2S1_13_s1_22_t1rt2lt3l, 447.49500000034, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 15, 14, T2S1_14_s1_38_t1lt2lt3r, 392.64999999796, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 16, 15, T2S1_15_s1_13_t1rt2rt3r, 535.64000000188, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 17, 16, T2S1_16_s1_19_t1lt2rt3r, 463.9500000012, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 18, 17, T2S1_17_s1_26_t1lt2lt3l, 519.61999999912, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 19, 18, T2S1_18_s1_11_t1rt2rt3r, 535.24499999912, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 20, 19, T2S1_19_s1_34_t1rt2lt3r, 521.56000000105, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 21, 20, T2S1_20_s1_29_t1lt2lt3l, 478.71499999746, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 22, 21, T2S1_21_s1_18_t1lt2rt3r, 530.49000000101, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 23, 22, T2S1_22_s1_15_t1lt2rt3r, 469.83000000182, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 24, 23, T2S1_23_s1_39_t1lt2lt3r, 496.83000000005, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 25, 24, T2S1_24_s1_31_t1rt2lt3r, 448.48999999886, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 26, 25, T2S1_25_s1_27_t1lt2lt3l, 535.25499999887, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 27, 26, T2S1_26_s1_7_t1lt2rt3l, 449.70000000103, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 28, 27, T2S1_27_s1_9_t1lt2rt3l, 494.41500000103, correct
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 29, 28, T2S1_28_s1_33_t1rt2lt3r, 472.51499999766, error
DEBUG, 2020-11-30T18:59:57+0100, T2, t1, 30, 29, T2S1_29_s1_10_t1rt2rt3r, 464.13500000199, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 1, 0, P-T2S2-0-s2_0_t1rt2rt3l, 1959.6199999978, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 2, 36, P-T2S2-1-s2_36_t1lt2lt3r, 3151.4050000005, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 3, 8, P-T2S2-2-s2_8_t1lt2rt3l, 1320.3549999998, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 4, 4, P-T2S2-3-s2_4_t1rt2rt3l, 838.97500000239, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 5, 32, P-T2S2-4-s2_32_t1rt2lt3r, 815.98999999915, correct
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 6, 12, P-T2S2-5-s2_12_t1rt2rt3r, 832.69999999902, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 7, 20, P-T2S2-6-s2_20_t1rt2lt3l, 895.95499999996, correct
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 8, 16, P-T2S2-7-s2_16_t1lt2rt3r, 695.94499999948, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 9, 24, P-T2S2-8-s2_24_t1rt2lt3l, 1041.2649999998, correct
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 10, 28, P-T2S2-9-s2_28_t1lt2lt3l, 1231.5450000024, correct
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 11, 0, P-T2S2-10-s2_0_t1rt2rt3l, 975.23499999807, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 12, 8, P-T2S2-11-s2_8_t1lt2rt3l, 1143.4950000003, correct
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 13, 16, P-T2S2-12-s2_16_t1lt2rt3r, 983.99000000063, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 14, 4, P-T2S2-13-s2_4_t1rt2rt3l, 848.89000000112, error
DEBUG, 2020-11-30T19:00:16+0100, P-, t2, 15, 20, P-T2S2-14-s2_20_t1rt2lt3l, 1287.3899999977, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 1, 0, T2S2_0_s2_10_t1rt2rt3r, 4047.9450000021, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 2, 1, T2S2_1_s2_1_t1rt2rt3l, 360.64999999871, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 3, 2, T2S2_2_s2_2_t1rt2rt3l, 168.32500000237, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 4, 3, T2S2_3_s2_7_t1lt2rt3l, 152.38999999929, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 5, 4, T2S2_4_s2_14_t1rt2rt3r, 159.03999999864, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 6, 5, T2S2_5_s2_26_t1lt2lt3l, 135.59000000168, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 7, 6, T2S2_6_s2_27_t1lt2lt3l, 137.01500000025, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 8, 7, T2S2_7_s2_3_t1rt2rt3l, 135.26499999716, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 9, 8, T2S2_8_s2_11_t1rt2rt3r, 135.33000000098, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 10, 9, T2S2_9_s2_33_t1rt2lt3r, 145.4249999988, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 11, 10, T2S2_10_s2_31_t1rt2lt3r, 143.87999999963, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 12, 11, T2S2_11_s2_21_t1rt2lt3l, 142.9250000001, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 13, 12, T2S2_12_s2_30_t1rt2lt3r, 135.92500000232, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 14, 13, T2S2_13_s2_35_t1lt2lt3r, 145.94500000021, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 15, 14, T2S2_14_s2_15_t1lt2rt3r, 150.51499999754, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 16, 15, T2S2_15_s2_9_t1lt2rt3l, 167.61000000042, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 17, 16, T2S2_16_s2_39_t1lt2lt3r, 176.4800000019, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 18, 17, T2S2_17_s2_22_t1rt2lt3l, 152.68500000093, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 19, 18, T2S2_18_s2_18_t1lt2rt3r, 159.08999999738, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 20, 19, T2S2_19_s2_25_t1lt2lt3l, 168.6750000008, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 21, 20, T2S2_20_s2_17_t1lt2rt3r, 152.03499999916, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 22, 21, T2S2_21_s2_5_t1lt2rt3l, 167.38000000259, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 23, 22, T2S2_22_s2_23_t1rt2lt3l, 159.47499999675, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 24, 23, T2S2_23_s2_29_t1lt2lt3l, 146.57500000249, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 25, 24, T2S2_24_s2_37_t1lt2lt3r, 182.8749999986, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 26, 25, T2S2_25_s2_6_t1lt2rt3l, 150.78999999969, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 27, 26, T2S2_26_s2_34_t1rt2lt3r, 167.64500000136, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 28, 27, T2S2_27_s2_13_t1rt2rt3r, 168.24999999881, error
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 29, 28, T2S2_28_s2_38_t1lt2lt3r, 168.54500000045, correct
DEBUG, 2020-11-30T19:00:24+0100, T2, t1, 30, 29, T2S2_29_s2_19_t1lt2rt3r, 167.76500000196, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 1, 0, T1S1_0_s1_18_t1lt2rt3r, 8668.915000002, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 2, 1, T1S1_1_s1_14_t1rt2rt3r, 407.31000000233, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 3, 2, T1S1_2_s1_35_t1lt2lt3r, 152.47499999532, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 4, 3, T1S1_3_s1_37_t1lt2lt3r, 159.29000000324, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 5, 4, T1S1_4_s1_9_t1lt2rt3l, 145.04499999748, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 6, 5, T1S1_5_s1_26_t1lt2lt3l, 152.16499999951, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 7, 6, T1S1_6_s1_10_t1rt2rt3r, 319.01500000095, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 8, 7, T1S1_7_s1_17_t1lt2rt3r, 160.41500000574, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 9, 8, T1S1_8_s1_6_t1lt2rt3l, 166.59999999683, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 10, 9, T1S1_9_s1_19_t1lt2rt3r, 208.93000000069, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 11, 10, T1S1_10_s1_34_t1rt2lt3r, 167.97999999835, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 12, 11, T1S1_11_s1_30_t1rt2lt3r, 152.62500000244, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 13, 12, T1S1_12_s1_29_t1lt2lt3l, 151.92999999999, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 14, 13, T1S1_13_s1_13_t1rt2rt3r, 143.09499999945, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 15, 14, T1S1_14_s1_25_t1lt2lt3l, 152.06500000204, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 16, 15, T1S1_15_s1_5_t1lt2rt3l, 152.52999999939, correct
