participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
Pilot, 837ec5754f503cfaaee0929fd48974e7, 1, 0, 1, 3, 2021-01-27T23:29:38+0100, pre_questionnaire
