participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
Pilot, f528764d624db129b32c21fbca0cb8d6, 1, T1-S2-D2, 3, 2021-01-29T08:35:22+0100, confidence_survey_2
