participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
Pilot, f528764d624db129b32c21fbca0cb8d6, 8, 1, 0, 3, 2021-02-05T03:31:10+0100, pre_questionnaire
Pilot, f528764d624db129b32c21fbca0cb8d6, 8, 1, 0, 1, 2021-02-05T04:06:49+0100, pre_questionnaire
