participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
Pilot, f528764d624db129b32c21fbca0cb8d6, 8, T3-S1-D2, 5, 2021-02-05T03:33:05+0100, confidence_survey_2
Pilot, f528764d624db129b32c21fbca0cb8d6, 8, T3-S1-D2, 5, 2021-02-05T04:09:25+0100, confidence_survey_2
